52001300,Ericsson Sweden,GH768c1050603-CN  ,,,
52001400,Samsung,SGH-2200,,,
52001500,Ericsson Sweden,GF7681050613-BV  ,,,
52001600,Ericsson Sweden,TH6881100901-BV  ,,,
52001700,Ericsson Sweden,PF7681070603-BV  ,,,
52001800,Ericsson Sweden,GA6281050702-BV  ,,,
52001900,Ericsson Sweden,T18s/T28s1101001-BV  ,,,
52002000,Ericsson Sweden,A1018s1100901-BV  ,,,
52002100,Ericsson Sweden,GF7681050613-BV  ,,,
52002200,Ericsson Sweden,R190 Satellite1150101-BV  ,,,
52002200,Ericsson Sweden,R190 Satellite1150101-BV  ,,,
52002300,Ericsson Sweden,SH8680100801-BV  ,,,
52002400,Ericsson Sweden,GA6281050702-BV  ,,,
52002500,Ericsson Sweden,T18s1101001-BV  ,,,
52002600,Ericsson Sweden,A1018s1100901-BV  ,,,
52002700,Ericsson Sweden,T18sc1101001-CN  ,,,
52002800,Samsung,SGH-2300,,,
52002900,Ericsson Sweden,A1018s1100901-BV  ,,,
52003000,Ericsson Sweden,A1018s1100901-BV  ,,,
52003100,Ericsson Sweden,R250s pro1100802-BV  ,,,
52003200,Ericsson Sweden,T28s1101101-BV  ,,,
52003300,Haier CCT,H6910,,,
52003400,Ericsson Sweden,T28s1101101-BV  ,,,
52003500,Ericsson Sweden,T28s1101101-BV  ,,,
52003600,Ericsson Sweden,T28s1101101-BV  ,,,
52003700,Ericsson Sweden,T28s1101101-BV  ,,,
52003800,Ericsson Sweden,T28s1101101-BV  ,,,
52003900,Siemens AG,A20S30880-S8010  ,,,
52004000,Ericsson Sweden,T10s1101002-BV  ,,,
52004100,Ericsson Sweden,T10s1101002-BV  ,,,
52004200,Ericsson Sweden,A1018sc1100901-CN  ,,,
52004300,Ericsson Sweden,T10sc1101002-CN  ,,,
52004400,Samsung,SGH-2200C,,,
52004500,Ericsson Sweden,A1018s1100901-BV  ,,,
52004600,Ericsson Sweden,A1018s1100901-BV  ,,,
52004700,Ericsson Sweden,A1018s1100901-BV  ,,,
52004800,Ericsson Sweden,A1018s1100901-BV  ,,,
52004900,Ericsson Sweden,A1018s1100901-BV  ,,,
52005000,Ericsson Sweden,A1018s1100901-BV  ,,,
52005100,Ericsson Spain,F121s F151s0100802-BV  ,,,
52005200,Ericsson Sweden,T28sc1101101-CN  ,,,
52005300,Ericsson Sweden,A1028s1100902-BV  ,,,
52005400,Ericsson Sweden,A1028sc1100902-CN  ,,,
52005500,Ericsson Sweden,T28sc1101101-CN  ,,,
52005600,Ericsson Sweden,R250s pro1100802-BV  ,,,
52005700,Ericsson Sweden,R250s pro1100802-BV  ,,,
52005800,Ericsson Spain,F121s F151s0100802-BV  ,,,
52006000,Ericsson Sweden,R320s1101201-BV  ,,,
52006100,Ericsson Sweden,A1018s1100901-BV  ,,,
52006200,Ericsson Sweden,A1018s1100901-BV  ,,,
52006300,Ericsson Sweden,A1018s1100901-BV  ,,,
52006400,Mobicom Corporation,Mobicom V7,,,
52006500,GVC Corporation,GVC GD168D,,,
52006600,GVC Corporation,GVC GD168F,,,
52006700,GVC Corporation,GVC GD268E,,,
52006800,GVC Corporation,GVC GD588H,,,
52006900,Ericsson Sweden,R320s1101201-BV  ,,,
52007000,Ericsson Sweden,R320s1101201-BV  ,,,
52007100,Ericsson Sweden,R320s1101201-BV  ,,,
52007200,Ericsson Sweden,R320s1101201-BV  ,,,
52007300,Ericsson Sweden,R320s1101201-BV  ,,,
52007400,Ericsson Sweden,R320sc1101201-CN  ,,,
52007500,Ericsson Sweden,R320sc1101201-CN  ,,,
52007600,Ericsson Sweden,R320sc1101201-CN  ,,,
52007700,Konka,Konka 3118,,,
52007800,Ericsson Sweden,T28s1101101-BV  ,,,
52007900,Ericsson Sweden,T18s1101001-BV  ,,,
52008000,Ericsson Sweden,R310s1101102-BV  ,,,
52008100,Ericsson Sweden,R310s1101102-BV  ,,,
52008200,Ericsson Sweden,A1018s1100901-BV  ,,,
52008400,Ericsson Sweden,A1018s1100901-BV  ,,,
52008500,Ericsson Sweden,A1018sc1100901-CN  ,,,
52008600,GVC Corporation,Telsda 268,,,
52008600,GVC Corporation,Telsda 268,,,
52008700,Haier CCT,H7910,,,
52008800,Haier CCT,H7920,,,
52008900,Haier CCT,H7930,,,
52009000,Haier CCT,H8018,,,
52009100,Ericsson Sweden,T10s1101002-BV  ,,,
52009200,Ericsson Sweden,1101103-BV1101103-BV  ,,,
52009300,Ericsson Sweden,GM5181100901-PD  ,,,
52009400,Ericsson Sweden,T28s1101101-BV  ,,,
52009500,Ericsson Sweden,T28s1101101-BV  ,,,
52009600,Arima Communication,Arima M2000,,,
52009700,Ericsson Sweden,R310s1101102-BV  ,,,
52009800,Ericsson Sweden,R310sc1101102-CN  ,,,
52009900,Ericsson Sweden,R310sc1101102-CN  ,,,
52010000,GVC Corporation,Audiovox GDX-350GVC GD268E  ,,,
52010100,GVC Corporation,Audiovox GDX-250GVC GD588H  ,,,
52010200,GVC Corporation,Audiovox GDX-250XGVC GD588H  ,,,
52010500,Ericsson Sweden,GM126100201-BV  ,,,
52010600,Ericsson Sweden,GM226100202-BV  ,,,
52010700,GVC Corporation,Audiovox GDX-350 XLGVC GD268E  ,,,
52010800,GVC Corporation,Audiovox GDX-250 XLGVC GD588H  ,,,
52010900,Ericsson Sweden,R250s pro1100802-BV  ,,,
52011000,Ericsson Sweden,R250s pro1100802-BV  ,,,
52011100,Ericsson Sweden,R250s pro1100802-BV  ,,,
52011200,Ericsson Sweden,R250s pro1100802-BV  ,,,
52011300,Ericsson Sweden,A1018s1100901-BV  ,,,
52011400,Ericsson Sweden,A1018s1100901-BV  ,,,
52011500,Ericsson Sweden,A1018s1100901-BV  ,,,
52011600,Ericsson Sweden,A1018s1100901-BV  ,,,
52011700,Ericsson Sweden,A1018s1100901-BV  ,,,
52011800,Ericsson Sweden,A1018s1100901-BV  ,,,
52011900,Ericsson Sweden,A1018s1100901-BV  ,,,
52012000,Ericsson Sweden,A1018s1100901-BV  ,,,
52012100,Ericsson Sweden,A1018s1100901-BV  ,,,
52012200,Ericsson Sweden,A1018s1100901-BV  ,,,
52012300,Ericsson Sweden,A1018sc1100901-CN  ,,,
52012400,Ericsson Sweden,A1018sc1100901-CN  ,,,
52012500,Ericsson Sweden,A1018sc1100901-CN  ,,,
52012600,Ericsson Sweden,A1018sc1100901-CN  ,,,
52012700,Ericsson Sweden,A1018sc1100901-CN  ,,,
52012800,Ericsson Sweden,A1018sc1100901-CN  ,,,
52012900,Ericsson Sweden,A1018sc1100901-CN  ,,,
52013000,Ericsson Sweden,A1018sc1100901-CN  ,,,
52013100,Ericsson Sweden,A1018sc1100901-CN  ,,,
52013200,Ericsson Sweden,A1018sc1100901-CN  ,,,
52013300,Ericsson Sweden,GM5181100901-PD  ,,,
52013400,Ericsson Sweden,GM5181100901-PD  ,,,
52013500,Ericsson Sweden,GM5181100901-PD  ,,,
52013600,Ericsson Sweden,GM5181100901-PD  ,,,
52013700,Ericsson Sweden,GM5181100901-PD  ,,,
52013800,Ericsson Sweden,A1028s1100902-BV  ,,,
52013900,Ericsson Sweden,A1028s1100902-BV  ,,,
52014000,Ericsson Sweden,A1028sc1100902-CN  ,,,
52014100,Ericsson Sweden,A1028sc1100902-CN  ,,,
52014200,Ericsson Sweden,T18s1101001-BV  ,,,
52014300,Ericsson Sweden,T18s1101001-BV  ,,,
52014400,Ericsson Sweden,T18s1101001-BV  ,,,
52014500,Ericsson Sweden,T18s1101001-BV  ,,,
52014600,Ericsson Sweden,T18s1101001-BV  ,,,
52014700,Ericsson Sweden,T18s1101001-BV  ,,,
52014800,Ericsson Sweden,T18s1101001-BV  ,,,
52014900,Ericsson Sweden,T18s1101001-BV  ,,,
52015000,Ericsson Sweden,T18s1101001-BV  ,,,
52015100,Ericsson Sweden,T18s1101001-BV  ,,,
52015200,Ericsson Sweden,T18sc1101001-CN  ,,,
52015300,Ericsson Sweden,T18sc1101001-CN  ,,,
52015400,Ericsson Sweden,T18sc1101001-CN  ,,,
52015500,Ericsson Sweden,T18sc1101001-CN  ,,,
52015600,Ericsson Sweden,T18sc1101001-CN  ,,,
52015700,Ericsson Sweden,T18sc1101001-CN  ,,,
52015800,Ericsson Sweden,T18sc1101001-CN  ,,,
52015900,Ericsson Sweden,T18sc1101001-CN  ,,,
52016000,Ericsson Sweden,T18sc1101001-CN  ,,,
52016100,Ericsson Sweden,T18sc1101001-CN  ,,,
52016200,Ericsson Sweden,T10s1101002-BV  ,,,
52016300,Ericsson Sweden,T10s1101002-BV  ,,,
52016400,Ericsson Sweden,T10s1101002-BV  ,,,
52016500,Ericsson Sweden,T10s1101002-BV  ,,,
52016600,Ericsson Sweden,T10s1101002-BV  ,,,
52016700,Ericsson Sweden,T10s1101002-BV  ,,,
52016800,Ericsson Sweden,T10s1101002-BV  ,,,
52016900,Ericsson Sweden,T10s1101002-BV  ,,,
52017000,Ericsson Sweden,T10s1101002-BV  ,,,
52017100,Ericsson Sweden,T10s1101002-BV  ,,,
52017200,Ericsson Sweden,T10sc1101002-CN  ,,,
52017300,Ericsson Sweden,T10sc1101002-CN  ,,,
52017400,Ericsson Sweden,T10sc1101002-CN  ,,,
52017500,Ericsson Sweden,T10sc1101002-CN  ,,,
52017600,Ericsson Sweden,T10sc1101002-CN  ,,,
52017700,Ericsson Sweden,T10sc1101002-CN  ,,,
52017800,Ericsson Sweden,T10sc1101002-CN  ,,,
52017900,Ericsson Sweden,T10sc1101002-CN  ,,,
52018000,Ericsson Sweden,T10sc1101002-CN  ,,,
52018100,Ericsson Sweden,T10sc1101002-CN  ,,,
52018200,Ericsson Sweden,T28s1101101-BV  ,,,
52018300,Ericsson Sweden,T28s1101101-BV  ,,,
52018400,Ericsson Sweden,T28s1101101-BV  ,,,
52018500,Ericsson Sweden,T28s1101101-BV  ,,,
52018600,Ericsson Sweden,T28s1101101-BV  ,,,
52018700,Ericsson Sweden,T28s1101101-BV  ,,,
52018800,Ericsson Sweden,T28s1101101-BV  ,,,
52018900,Ericsson Sweden,T28s1101101-BV  ,,,
52019000,Ericsson Sweden,T28s1101101-BV  ,,,
52019100,Ericsson Sweden,T28s1101101-BV  ,,,
52019200,Ericsson Sweden,T28sc1101101-CN  ,,,
52019300,Ericsson Sweden,T28sc1101101-CN  ,,,
52019400,Ericsson Sweden,T28sc1101101-CN  ,,,
52019500,Ericsson Sweden,T28sc1101101-CN  ,,,
52019600,Ericsson Sweden,T28sc1101101-CN  ,,,
52019700,Ericsson Sweden,T28sc1101101-CN  ,,,
52019800,Ericsson Sweden,T28sc1101101-CN  ,,,
52019900,Ericsson Sweden,T28sc1101101-CN  ,,,
52020000,Ericsson Sweden,T28sc1101101-CN  ,,,
52020100,Ericsson Sweden,T28sc1101101-CN  ,,,
52020200,Ericsson Sweden,R310s1101102-BV  ,,,
52020300,Ericsson Sweden,R310s1101102-BV  ,,,
52020400,Ericsson Sweden,R310s1101102-BV  ,,,
52020500,Ericsson Sweden,R310s1101102-BV  ,,,
52020600,Ericsson Sweden,R310s1101102-BV  ,,,
52020700,Ericsson Sweden,R310s1101102-BV  ,,,
52020800,Ericsson Sweden,R310s1101102-BV  ,,,
52020900,Ericsson Sweden,R310s1101102-BV  ,,,
52021000,Ericsson Sweden,R310s1101102-BV  ,,,
52021100,Ericsson Sweden,R310s1101102-BV  ,,,
52021200,Ericsson Sweden,R310s1101102-CN  ,,,
52021300,Ericsson Sweden,R310sc1101102-CN  ,,,
52021400,Ericsson Sweden,R310sc1101102-CN  ,,,
52021500,Ericsson Sweden,R310sc1101102-CN  ,,,
52021600,Ericsson Sweden,R310sc1101102-CN  ,,,
52021700,Ericsson Sweden,R310sc1101102-CN  ,,,
52021800,Ericsson Sweden,R310sc1101102-CN  ,,,
52021900,Ericsson Sweden,R310sc1101102-CN  ,,,
52022000,Ericsson Sweden,R310sc1101102-CN  ,,,
52022100,Ericsson Sweden,R310sc1101102-CN  ,,,
52022200,Ericsson Sweden,1101103-BV1101103-BV  ,,,
52022300,Ericsson Sweden,1101103-BV1101103-BV  ,,,
52022400,Ericsson Sweden,1101103-BV1101103-BV  ,,,
52022500,Ericsson Sweden,1101103-BV1101103-BV  ,,,
52022600,Ericsson Sweden,1101103-BV1101103-BV  ,,,
52022700,Ericsson Sweden,R320s1101201-BV  ,,,
52022800,Ericsson Sweden,R320s1101201-BV  ,,,
52022900,Ericsson Sweden,R320s1101201-BV  ,,,
52023000,Ericsson Sweden,R320s1101201-BV  ,,,
52023100,Ericsson Sweden,R320s1101201-BV  ,,,
52023200,Ericsson Sweden,R320s1101201-BV  ,,,
52023300,Ericsson Sweden,R320s1101201-BV  ,,,
52023400,Ericsson Sweden,R320s1101201-BV  ,,,
52023500,Ericsson Sweden,R320s1101201-BV  ,,,
52023600,Ericsson Sweden,R320s1101201-BV  ,,,
52023700,Ericsson Sweden,R320sc1101201-CN  ,,,
52023800,Ericsson Sweden,R320sc1101201-CN  ,,,
52023900,Ericsson Sweden,R320sc1101201-CN  ,,,
52024000,Ericsson Sweden,R320sc1101201-CN  ,,,
52024100,Ericsson Sweden,R320sc1101201-CN  ,,,
52024200,Ericsson Sweden,R320sc1101201-CN  ,,,
52024300,Ericsson Sweden,R320sc1101201-CN  ,,,
52024400,Ericsson Sweden,R320sc1101201-CN  ,,,
52024500,Ericsson Sweden,R320sc1101201-CN  ,,,
52024600,Ericsson Sweden,R320sc1101201-CN  ,,,
52024800,Ericsson Sweden,T28world1141101-BV  ,,,
52024900,Ericsson Sweden,R380s/sc7100101-BV/CN  ,,,
52025000,Ericsson Sweden,R380s/sc7100101-BV/CN  ,,,
52025200,Acer Peripherals Inc.,P80,,,
52025300,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52025400,Samsung,SGH-A110,,,
52025500,Samsung,SGH-A188,,,
52025700,Ericsson Sweden,T20s1101401-BV  ,,,
52025800,Mobicom Corporation,MobiCom Qogir V5,,,
52025900,Ericsson Sweden,T20sc1101401-CN  ,,,
52026300,Konka,Konka 3228,,,
52026400,Ericsson Sweden,GM6181101002-PD  ,,,
52026500,Ericsson Sweden,R320titan1101201-TI  ,,,
52026800,GVC Corporation,GVC A728,,,
52026900,GVC Corporation,LG Electronics LG-200,,,
52026900,GVC Corporation,LG Electronics LG-200,,,
52027000,GVC Corporation,DNET 168,,,
52027100,GVC Corporation,DNET 688,,,
52027400,Quanta Computer,Shen Zhen Telsda TS288,,,
52027700,Quanta Computer,Shen Zhen Telsda TS289,,,
52028400,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52028500,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52028600,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52028700,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52028800,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52028900,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52029000,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52029100,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52029200,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52029300,Ericsson Sweden,A2618s A2618sc1101501-BV  ,,,
52029600,Amoi,A8168 / A8268,,,
52029700,GVC Corporation,GVC A758,,,
52029800,GVC Corporation,Funai 55GSM,,,
52030000,Konka,Konka 3218,,,
52030100,BenQ,56D2K,,,
52030200,GVC Corporation,GVC GD328,,,
52030500,Ericsson Sweden,R380world7140404-BV  ,,,
52030600,Ericsson Sweden,R380world7140101-BV  ,,,
52030700,Ericsson Sweden,A2628s1101502-BV  ,,,
52030800,Ericsson Sweden,A2628s1101502-BV  ,,,
52030900,Ericsson Sweden,A2628s1101502-BV  ,,,
52031000,Ericsson Sweden,A2628s1101502-BV  ,,,
52031100,Ericsson Sweden,A2628s1101502-BV  ,,,
52031200,Ericsson Sweden,A2628sc1101502-CN  ,,,
52031300,Ericsson Sweden,A2628sc1101502-CN  ,,,
52031400,Ericsson Sweden,A2628sc1101502-CN  ,,,
52031500,Ericsson Sweden,A2628sc1101502-CN  ,,,
52031600,Ericsson Sweden,A2628sc1101502-CN  ,,,
52031700,Samsung,SGH-Q100,,,
52032000,Ericsson Sweden,R520m1130101-BV  ,,,
52032100,GVC Corporation,Eastcom EL650,,,
52032400,GVC Corporation,Tel.Me T909,,,
52032600,Ericsson Sweden,R520m1130101-BV  ,,,
52032700,Ericsson Sweden,R520m1130101-BV  ,,,
52032800,Ericsson Sweden,R520m1130101-BV  ,,,
52032900,Ericsson Sweden,R520m1130101-BV  ,,,
52033000,Ericsson Sweden,R520m1130101-BV  ,,,
52033100,Ericsson Sweden,R520mc1130101-CN  ,,,
52033200,Ericsson Sweden,R520mc1130101-CN  ,,,
52033300,Ericsson Sweden,R520mc1130101-CN  ,,,
52033400,Ericsson Sweden,R520mc1130101-CN  ,,,
52033500,Ericsson Sweden,R520mc1130101-CN  ,,,
52033600,Ericsson Sweden,T20s1101401-BV  ,,,
52033700,Ericsson Sweden,T20s1101401-BV  ,,,
52033800,Siemens AG,TC35S30880-S8100-A100  ,,,
52033900,Siemens AG,TC37S30880-S8150-A100  ,,,
52034000,Ericsson Sweden,T29s1101601-BV  ,,,
52034100,Ericsson Sweden,T29sc1101601-CN  ,,,
52034400,Ericsson Sweden,T20e1101402-BV  ,,,
52034500,Ericsson Sweden,T20ec1101402-CN  ,,,
52034600,Ericsson Sweden,R520m1130101-BV  ,,,
52034700,Ericsson Sweden,R520m1130101-BV  ,,,
52034800,Ericsson Sweden,R520m1130101-BV  ,,,
52034900,Ericsson Sweden,R520m1130101-BV  ,,,
52035000,Ericsson Sweden,R520m1130101-BV  ,,,
52035100,Ericsson Sweden,R520m1130101-BV  ,,,
52035200,Ericsson Sweden,R520m1130101-BV  ,,,
52035300,Ericsson Sweden,R520m1130101-BV  ,,,
52035400,Ericsson Sweden,R520m1130101-BV  ,,,
52035500,Ericsson Sweden,R520m1130101-BV  ,,,
52035600,Ericsson Sweden,R520m1130101-BV  ,,,
52035700,Ericsson Sweden,R520m1130101-BV  ,,,
52035800,Ericsson Sweden,R520m1130101-BV  ,,,
52035900,Ericsson Sweden,R520m1130101-BV  ,,,
52036000,Ericsson Sweden,R520m1130101-BV  ,,,
52036100,Ericsson Sweden,R190 Satellite1150101-BV  ,,,
52036100,Ericsson Sweden,R190 Satellite1150101-BV  ,,,
52036200,GVC Corporation,Haier H8328,,,
52036200,GVC Corporation,Haier H8328,,,
52036300,Quanta Computer,Konka 7258YA12  ,,,
52036400,Quanta Computer,Ningo Bird 8180,,,
52036500,Quanta Computer,Ningo Bird 8280,,,
52036600,Ericsson Sweden,T29s1101601-BV  ,,,
52036700,Ericsson Sweden,T29s1101601-BV  ,,,
52036800,Ericsson Sweden,T20e1101402-BV  ,,,
52036900,Ericsson Sweden,T20e1101402-BV  ,,,
52037000,Ericsson Sweden,T20e1101402-BV  ,,,
52037100,Ericsson Sweden,T20e1101402-BV  ,,,
52037200,Ericsson Sweden,T20e1101402-BV  ,,,
52037300,Ericsson Sweden,T20ec1101402-CN  ,,,
52037400,Ericsson Sweden,T20ec1101402-CN  ,,,
52037500,Ericsson Sweden,T20ec1101402-CN  ,,,
52037600,Ericsson Sweden,T20ec1101402-CN  ,,,
52037700,Ericsson Sweden,T20ec1101402-CN  ,,,
52037800,Ericsson Sweden,A2638s1101503-BV  ,,,
52037900,Ericsson Sweden,A2638s1101503-BV  ,,,
52038000,Ericsson Sweden,A2638s1101503-BV  ,,,
52038100,Ericsson Sweden,A2638sc1101503-CN  ,,,
52038200,Ericsson Sweden,A2638sc1101503-CN  ,,,
52038300,Ericsson Sweden,A2638sc1101503-CN  ,,,
52038400,Ericsson Sweden,A2668s/A2648s1101504-BV  ,,,
52038500,Ericsson Sweden,A2668s/A2648s1101504-BV  ,,,
52038600,Ericsson Sweden,A2668s/A2648s1101504-BV  ,,,
52038700,Ericsson Sweden,A2668sc/A2648sc1101504-CN  ,,,
52038800,Ericsson Sweden,A2668sc/A2648sc1101504-CN  ,,,
52038900,Ericsson Sweden,A2668sc/A2648sc1101504-CN  ,,,
52039000,Ericsson Sweden,6100104-BV,,,
52039100,Ericsson Sweden,R520m1130101-BV  ,,,
52039200,Ericsson Sweden,T39m1130102-BV  ,,,
52039300,Ericsson Sweden,T39m1130102-BV  ,,,
52039400,Ericsson Sweden,T39m1130102-BV  ,,,
52039500,Ericsson Sweden,T39m1130102-BV  ,,,
52039600,Ericsson Sweden,T39m1130102-BV  ,,,
52039700,Ericsson Sweden,T39m1130102-BV  ,,,
52039800,Ericsson Sweden,T39m1130102-BV  ,,,
52039900,Ericsson Sweden,T39m1130102-BV  ,,,
52040000,Ericsson Sweden,T39m1130102-BV  ,,,
52040100,Ericsson Sweden,T39m1130102-BV  ,,,
52040200,Ericsson Sweden,T39m1130102-BV  ,,,
52040300,Ericsson Sweden,T39m1130102-BV  ,,,
52040400,Ericsson Sweden,T39m1130102-BV  ,,,
52040500,Ericsson Sweden,T39m1130102-BV  ,,,
52040600,Ericsson Sweden,T39m1130102-BV  ,,,
52040600,Ericsson Sweden,T39mc1130102-CN  ,,,
52040700,Ericsson Sweden,T39mc1130102-CN  ,,,
52040800,Ericsson Sweden,T39mc1130102-CN  ,,,
52040900,Ericsson Sweden,T39mc1130102-CN  ,,,
52041000,Ericsson Sweden,T39mc1130102-CN  ,,,
52041100,Ericsson Sweden,T29s1101602-BV  ,,,
52041200,Ericsson Sweden,T29s1101602-BV  ,,,
52041300,Ericsson Sweden,T29s1101602-BV  ,,,
52041400,Ericsson Sweden,T29s1101602-BV  ,,,
52041500,Ericsson Sweden,T29s1101602-BV  ,,,
52041600,Ericsson Sweden,1104602-CN  ,,,
52041700,Ericsson Sweden,1102602-CN  ,,,
52041800,Ericsson Sweden,T29sc1101602-CN  ,,,
52041900,Ericsson Sweden,T29sc1101602-CN  ,,,
52042000,Ericsson Sweden,T29sc1101602-CN  ,,,
52042100,Ericsson Sweden,1101101-PD  ,,,
52042400,Ericsson Sweden,A3618s1101801-BV  ,,,
52042500,Ericsson Sweden,A3618s1101801-BV  ,,,
52042600,Ericsson Sweden,A3618sc1101801-CN  ,,,
52042900,Ericsson Sweden,GSDM100DB,,,
52043100,Ericsson Sweden,T39m1130101-BV  ,,,
52043200,Ericsson Sweden,T39m1130102-BV  ,,,
52043300,Ericsson Sweden,T39m1130102-BV  ,,,
52043400,Ericsson Sweden,T39m1130102-BV  ,,,
52043500,Ericsson Sweden,T39m1130102-BV  ,,,
52043700,Ericsson Sweden,R520m1130101-BV  ,,,
52043800,Ericsson Sweden,R520m1130101-BV  ,,,
52043900,Ericsson Sweden,R520m1130101-BV  ,,,
52044000,Ericsson Sweden,R520m1130101-BV  ,,,
52044100,Ericsson Sweden,R520m1130101-BV  ,,,
52044200,Ericsson Sweden,R520m1130101-BV  ,,,
52044300,Ericsson Sweden,T39m1130102-BV  ,,,
52044400,Ericsson Sweden,T39m1130102-BV  ,,,
52044500,Ericsson Sweden,T39m1130102-BV  ,,,
52900100,Ericsson Sweden,R290 Satellite1180101-BV  ,,,
52900200,Ericsson Sweden,R290 Satellite1180101-BV  ,,,
52900300,Ericsson Sweden,R290 Satellite1180101-BV  ,,,
52900400,Ericsson Sweden,R290 Satellite1180101-BV  ,,,
52900500,Ericsson Sweden,R290 Satellite1180101-BV  ,,,
52900600,Ericsson Sweden,R290 Satellite1180101-BV  ,,,
94000700,Siemens AG,MC39i,,,
98000200,Research in Motion Ltd,Blackberry Storm 9530,,,
98003900,Research in Motion Ltd,Blackberry 9550,,,
98004100,Research in Motion Ltd,Blackberry Bold 9000,,,
98004200,Research in Motion Ltd,Blackberry Bold 9000,,,
98004500,Research in Motion Ltd,Blackberry 9630,,,
99011900,Siemens AG,Test,,,
99034500,Siemens AG,Test,,,
